booking_id,guest_id,brand,ship_name,itinerary_name,region,nights,cabin_category,num_guests,booking_date,sail_date,booking_window_days,cabin_price_usd,total_revenue_usd,booking_channel,is_cancelled,cancellation_date,cancellation_reason,loyalty_tier,_fivetran_synced
BK0038457,G0002798,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Balcony,1,2023-08-04,2024-03-19,228,2048.79,2137.09,OTA,False,,,None,2026-04-05T21:18:37.665354
BK0038458,G0019563,Oceania,Riviera,Norwegian Fjords,Europe,9,Inside,2,2023-02-13,2023-12-14,304,6364.99,12611.21,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665359
BK0038459,G0005951,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Concierge,4,2024-04-12,2024-07-23,102,5354.34,21296.9,OTA,True,2024-04-30,Weather,None,2026-04-05T21:18:37.665364
BK0038460,G0008342,Regent,Seven Seas Explorer,Mediterranean Dreams,Mediterranean,10,Superior Suite,2,2024-10-17,2025-08-21,308,28049.0,54557.62,OTA,True,2025-03-02,Price,Latitudes,2026-04-05T21:18:37.665369
BK0038461,G0015309,Oceania,Marina,Alaska Explorer,Alaska,7,Concierge,2,2024-04-11,2024-07-01,81,3209.21,6165.94,Direct Web,True,2024-06-03,Personal,Latitudes,2026-04-05T21:18:37.665375
BK0038462,G0012029,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Balcony,3,2024-10-04,2025-02-22,141,2249.88,6427.4,Direct Web,False,,,None,2026-04-05T21:18:37.665379
BK0038463,G0004414,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Balcony,3,2023-04-27,2023-10-22,178,3214.05,9899.93,Group,False,,,None,2026-04-05T21:18:37.665384
BK0038464,G0007079,Regent,Seven Seas Grandeur,Bermuda Getaway,Bermuda,5,Deluxe Suite,3,2023-05-08,2023-11-29,205,20313.77,62965.88,OTA,False,,,Latitudes,2026-04-05T21:18:37.665388
BK0038465,G0001828,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Balcony,2,2024-07-14,2024-10-07,85,3629.55,7193.53,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.665392
BK0038466,G0003278,Norwegian,Norwegian Joy,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2023-03-08,2023-05-11,64,1688.81,3635.78,Group,False,,,None,2026-04-05T21:18:37.665397
BK0038467,G0002412,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Inside,2,2021-10-08,2022-02-18,133,1297.01,2740.12,OTA,False,,,None,2026-04-05T21:18:37.665402
BK0038468,G0010307,Regent,Seven Seas Mariner,Norwegian Fjords,Europe,9,Superior Suite,4,2024-12-23,2025-09-29,280,14235.52,55888.2,Travel Agent,False,,,None,2026-04-05T21:18:37.665407
BK0038469,G0018535,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,2,2024-08-22,2025-03-02,192,2427.24,4768.41,Direct Web,False,,,None,2026-04-05T21:18:37.665412
BK0038470,G0011081,Oceania,Marina,Asia Discovery,Asia,14,Veranda,2,2023-12-24,2024-08-08,228,2086.2,4291.52,Loyalty,False,,,Ambassador,2026-04-05T21:18:37.665418
BK0038471,G0013771,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Inside,1,2022-08-24,2023-06-02,282,10756.17,10457.6,Loyalty,False,,,Platinum,2026-04-05T21:18:37.665423
BK0038472,G0015669,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Deluxe Suite,1,2022-12-13,2023-07-05,204,5499.3,5433.55,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665428
BK0038473,G0002691,Oceania,Vista,Norwegian Fjords,Europe,9,Penthouse,2,2024-09-11,2025-06-30,292,5697.26,10836.25,OTA,False,,,Latitudes,2026-04-05T21:18:37.665433
BK0038474,G0005727,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Deluxe Suite,2,2021-03-11,2022-07-26,502,24591.0,53231.59,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.665438
BK0038475,G0006451,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Haven Suite,2,2024-01-29,2024-02-13,15,2456.33,5031.95,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665443
BK0038476,G0005593,Oceania,Marina,Caribbean Classic,Caribbean,7,Oceanview,2,2022-02-18,2022-09-26,220,2351.41,4487.07,Loyalty,True,2022-09-07,Price,Platinum,2026-04-05T21:18:37.665449
BK0038477,G0001096,Regent,Seven Seas Explorer,Bermuda Getaway,Bermuda,5,Superior Suite,3,2024-02-11,2024-06-21,131,25411.73,75915.64,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665454
BK0038478,G0010085,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Inside,2,2023-11-04,2023-12-09,35,1406.68,3052.37,Group,False,,,None,2026-04-05T21:18:37.665459
BK0038479,G0015245,Oceania,Allura,Hawaii Aloha,Hawaii,12,Inside,2,2024-06-04,2024-08-02,59,11806.84,23662.5,Group,True,2024-07-14,Work,Latitudes,2026-04-05T21:18:37.665464
BK0038480,G0007433,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Balcony,4,2023-03-20,2023-05-27,68,3582.16,14533.77,Group,False,,,Gold,2026-04-05T21:18:37.665469
BK0038481,G0000792,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Mini-Suite,3,2023-03-15,2023-04-22,38,1983.48,6346.02,Loyalty,False,,,Gold,2026-04-05T21:18:37.665475
BK0038482,G0009903,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Oceanview,2,2023-04-02,2023-10-01,182,2215.3,4415.58,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665480
BK0038483,G0018569,Oceania,Vista,Alaska Explorer,Alaska,7,Penthouse,1,2025-07-27,2025-11-03,99,6130.96,6263.26,Loyalty,False,,,None,2026-04-05T21:18:37.665484
BK0038484,G0017789,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,2,2022-05-22,2022-10-17,148,1028.61,2085.12,Travel Agent,False,,,None,2026-04-05T21:18:37.665490
BK0038485,G0002334,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Mini-Suite,4,2024-12-28,2025-07-29,213,1459.32,6254.52,Direct Web,False,,,None,2026-04-05T21:18:37.665494
BK0038486,G0000396,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,2,2023-06-25,2023-07-27,32,1455.07,2907.98,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665500
BK0038487,G0004269,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Deluxe Suite,3,2022-12-09,2024-03-26,473,19242.04,62892.01,Direct Web,False,,,Gold,2026-04-05T21:18:37.665505
BK0038488,G0003442,Oceania,Marina,Alaska Explorer,Alaska,7,Penthouse,1,2021-05-20,2022-02-26,282,7832.92,7861.18,Direct Web,False,,,None,2026-04-05T21:18:37.665510
BK0038489,G0003808,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Inside,2,2023-07-19,2024-04-08,264,2401.42,5050.38,Group,False,,,None,2026-04-05T21:18:37.665515
BK0038490,G0016415,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Balcony,1,2022-09-22,2022-10-25,33,3908.24,4186.82,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665519
BK0038491,G0018720,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Inside,3,2023-12-16,2024-02-13,59,1862.8,5746.73,Direct Web,False,,,None,2026-04-05T21:18:37.665525
BK0038492,G0019296,Oceania,Vista,Alaska Explorer,Alaska,7,Oceanview,2,2022-12-08,2023-04-19,132,7160.28,15213.98,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665532
BK0038493,G0016711,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Oceanview,3,2021-08-31,2022-05-17,259,3338.77,10259.16,Loyalty,False,,,None,2026-04-05T21:18:37.665537
BK0038494,G0005522,Oceania,Riviera,Caribbean Classic,Caribbean,7,Veranda,2,2024-05-12,2025-02-25,289,9625.08,20374.81,Travel Agent,True,2024-08-13,Work,Platinum,2026-04-05T21:18:37.665542
BK0038495,G0009129,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Inside,2,2023-09-15,2024-02-27,165,2627.29,5212.98,Direct Web,True,2023-10-01,,None,2026-04-05T21:18:37.665548
BK0038496,G0018451,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,2,2022-05-29,2022-10-02,126,2251.88,4790.66,Loyalty,False,,,None,2026-04-05T21:18:37.665553
BK0038497,G0012015,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Inside,1,2023-06-14,2024-02-05,236,3535.52,3510.33,Group,False,,,None,2026-04-05T21:18:37.665558
BK0038498,G0018038,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Oceanview,1,2023-12-16,2024-03-25,100,1049.98,1011.42,OTA,False,,,None,2026-04-05T21:18:37.665563
BK0038499,G0003221,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Haven Suite,3,2024-06-04,2024-12-13,192,1318.33,3761.99,Loyalty,False,,,None,2026-04-05T21:18:37.665568
BK0038500,G0010298,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Mini-Suite,3,2023-05-24,2023-09-27,126,2994.2,9862.48,OTA,True,2023-07-01,,Latitudes,2026-04-05T21:18:37.665573
BK0038501,G0003128,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Haven Suite,3,2022-02-07,2022-08-19,193,4148.17,12842.88,Group,False,,,Latitudes,2026-04-05T21:18:37.665578
BK0038502,G0008194,Regent,Seven Seas Mariner,Norwegian Fjords,Europe,9,Superior Suite,4,2021-01-13,2022-03-30,441,7492.79,28558.86,Group,False,,,None,2026-04-05T21:18:37.665584
BK0038503,G0014108,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Inside,3,2025-07-20,2025-09-02,44,3856.43,12469.16,OTA,False,,,None,2026-04-05T21:18:37.665588
BK0038504,G0004709,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Balcony,2,2023-06-25,2024-03-20,269,3763.95,7961.07,Loyalty,False,,,None,2026-04-05T21:18:37.665593
BK0038505,G0017397,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Oceanview,2,2023-10-20,2023-12-06,47,1993.25,3835.77,OTA,False,,,None,2026-04-05T21:18:37.665598
BK0038506,G0014664,Norwegian,Norwegian Joy,Mediterranean Dreams,Mediterranean,10,Mini-Suite,2,2021-09-13,2022-03-27,195,1048.29,2008.97,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665603
BK0038507,G0002796,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Balcony,2,2024-10-23,2025-03-29,157,3592.92,7221.06,Group,False,,,None,2026-04-05T21:18:37.665608
BK0038508,G0002178,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Concierge,1,2024-06-14,2025-02-10,241,9987.75,10632.99,Direct Web,False,,,None,2026-04-05T21:18:37.665613
BK0038509,G0004543,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Balcony,3,2024-05-12,2024-12-07,209,1400.45,4296.11,Loyalty,False,,,None,2026-04-05T21:18:37.665618
BK0038510,G0001673,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Balcony,2,2021-11-13,2022-04-17,155,2270.14,4764.22,OTA,False,,,Gold,2026-04-05T21:18:37.665623
BK0038511,G0004409,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Inside,2,2023-09-17,2024-03-21,186,3001.45,5854.09,Loyalty,False,,,Gold,2026-04-05T21:18:37.665628
BK0038512,G0004101,Regent,Seven Seas Splendor,Asia Discovery,Asia,14,Deluxe Suite,2,2022-07-10,2022-12-30,173,11802.03,22662.32,OTA,True,2022-12-05,,Gold,2026-04-05T21:18:37.665634
BK0038513,G0018633,Oceania,Vista,Hawaii Aloha,Hawaii,12,Inside,4,2021-12-17,2022-08-15,241,2639.89,10944.3,Group,True,2022-08-06,Personal,None,2026-04-05T21:18:37.665640
BK0038514,G0000241,Regent,Seven Seas Explorer,Bermuda Getaway,Bermuda,5,Deluxe Suite,3,2023-02-10,2023-08-23,194,22919.89,69363.24,OTA,False,,,None,2026-04-05T21:18:37.665645
BK0038515,G0001271,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Inside,2,2025-03-09,2025-11-21,257,2813.64,5408.85,Loyalty,False,,,None,2026-04-05T21:18:37.665650
BK0038516,G0007619,Regent,Seven Seas Explorer,Bermuda Getaway,Bermuda,5,Deluxe Suite,2,2022-09-21,2023-01-19,120,10933.32,21450.54,Group,False,,,Latitudes,2026-04-05T21:18:37.665656
BK0038517,G0004436,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Mini-Suite,2,2023-08-30,2024-01-21,144,4112.09,8612.86,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665661
BK0038518,G0006886,Regent,Seven Seas Explorer,Mediterranean Dreams,Mediterranean,10,Deluxe Suite,2,2022-12-18,2023-11-20,337,21256.87,44843.52,Travel Agent,True,2023-04-28,Price,None,2026-04-05T21:18:37.665666
BK0038519,G0004669,Regent,Seven Seas Mariner,Panama Canal,Americas,14,Master Suite,3,2024-01-24,2025-01-22,364,10348.47,31968.06,Loyalty,False,,,None,2026-04-05T21:18:37.665672
BK0038520,G0008168,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Balcony,3,2022-07-28,2022-10-25,89,1955.72,5779.33,Group,False,,,Gold,2026-04-05T21:18:37.665677
BK0038521,G0004824,Oceania,Vista,Hawaii Aloha,Hawaii,12,Concierge,2,2024-07-24,2025-01-24,184,8382.06,17618.24,Group,True,2024-10-02,Medical,Platinum,2026-04-05T21:18:37.665682
BK0038522,G0006041,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Oceanview,3,2023-09-29,2024-04-07,191,3779.57,11676.91,Loyalty,False,,,None,2026-04-05T21:18:37.665687
BK0038523,G0006894,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Balcony,1,2025-01-27,2025-03-05,37,3005.17,2934.05,Travel Agent,False,,,None,2026-04-05T21:18:37.665692
BK0038524,G0013298,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Oceanview,3,2024-02-01,2024-05-24,113,2637.16,8602.05,Group,False,,,None,2026-04-05T21:18:37.665697
BK0038525,G0006622,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Balcony,2,2023-09-26,2024-04-30,217,2111.28,4419.05,OTA,False,,,Latitudes,2026-04-05T21:18:37.665703
BK0038526,G0012059,Oceania,Marina,Caribbean Classic,Caribbean,7,Oceanview,2,2021-11-27,2022-09-26,303,6966.53,14626.2,OTA,True,2022-02-03,Weather,None,2026-04-05T21:18:37.665709
BK0038527,G0011088,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Haven Suite,2,2023-02-10,2023-05-26,105,1243.16,2648.36,Loyalty,True,2023-02-26,Weather,None,2026-04-05T21:18:37.665715
BK0038528,G0016567,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Mini-Suite,2,2023-06-22,2023-07-25,33,1416.64,2930.38,OTA,True,2023-07-20,Personal,Latitudes,2026-04-05T21:18:37.665721
BK0038529,G0001303,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Inside,1,2025-02-03,2025-08-14,192,3346.17,3394.27,Direct Web,True,2025-06-02,Personal,Latitudes,2026-04-05T21:18:37.665727
BK0038530,G0013722,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,4,2025-01-17,2025-06-04,138,5240.27,19950.3,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.665731
BK0038531,G0009882,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Oceanview,3,2024-12-18,2025-08-03,228,6692.51,21841.76,OTA,True,2025-03-07,,Latitudes,2026-04-05T21:18:37.665738
BK0038532,G0018016,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Inside,4,2023-08-03,2024-04-03,244,525.56,2198.76,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665743
BK0038533,G0013794,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Balcony,2,2024-07-19,2024-08-22,34,652.2,1402.41,OTA,False,,,Gold,2026-04-05T21:18:37.665747
BK0038534,G0014260,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Inside,4,2024-09-01,2025-03-05,185,5159.96,21104.07,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665752
BK0038535,G0002022,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Balcony,2,2021-08-04,2022-01-20,169,1732.64,3566.99,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.665757
BK0038536,G0002520,Norwegian,Norwegian Getaway,Mediterranean Dreams,Mediterranean,10,Haven Suite,1,2023-05-06,2023-12-05,213,2635.37,2882.3,Group,False,,,Latitudes,2026-04-05T21:18:37.665761
BK0038537,G0005534,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Concierge,4,2025-04-26,2025-10-05,162,9536.02,41853.74,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665766
BK0038538,G0017499,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Inside,2,2022-08-01,2023-01-05,157,1365.99,2883.27,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665770
BK0038539,G0003801,Regent,Seven Seas Mariner,Alaska Explorer,Alaska,7,Master Suite,1,2022-11-27,2023-07-23,238,16963.73,17050.76,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.665775
BK0038540,G0004842,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Inside,1,2021-12-26,2022-05-05,130,1825.55,1875.02,Group,False,,,None,2026-04-05T21:18:37.665779
BK0038541,G0009279,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Inside,4,2022-07-31,2023-02-28,212,2314.61,9758.43,OTA,False,,,Gold,2026-04-05T21:18:37.665784
BK0038542,G0008019,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Haven Suite,4,2025-08-01,2025-11-04,95,1725.71,6787.48,Group,False,,,Latitudes,2026-04-05T21:18:37.665788
BK0038543,G0006802,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Mini-Suite,4,2023-05-13,2024-01-28,260,1587.77,6596.53,Group,True,2023-08-11,,Latitudes,2026-04-05T21:18:37.665793
BK0038544,G0019884,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Haven Suite,2,2024-08-09,2025-03-28,231,2120.16,4473.12,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.665798
BK0038545,G0019292,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Haven Suite,2,2023-10-13,2024-04-20,190,1779.05,3674.59,Direct Web,True,2024-01-25,Personal,None,2026-04-05T21:18:37.665803
BK0038546,G0007447,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Inside,4,2023-12-01,2024-03-12,102,3566.8,14491.33,OTA,False,,,None,2026-04-05T21:18:37.665807
BK0038547,G0000132,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Penthouse,2,2023-12-03,2024-02-18,77,12200.93,25439.37,Group,False,,,None,2026-04-05T21:18:37.665812
BK0038548,G0017356,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Balcony,1,2025-01-23,2025-07-07,165,4911.5,5026.27,Group,False,,,None,2026-04-05T21:18:37.665816
BK0038549,G0010204,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Balcony,2,2022-10-21,2023-06-21,243,4312.61,9484.19,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665821
BK0038550,G0018699,Oceania,Marina,Asia Discovery,Asia,14,Penthouse,1,2022-05-06,2022-09-08,125,8512.97,9304.16,OTA,False,,,Latitudes,2026-04-05T21:18:37.665825
BK0038551,G0013643,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Mini-Suite,4,2023-06-22,2024-02-12,235,994.16,3982.45,OTA,True,2023-11-29,Medical,Gold,2026-04-05T21:18:37.665830
BK0038552,G0011837,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Mini-Suite,1,2022-04-10,2022-12-30,264,1883.05,1895.25,Group,False,,,Gold,2026-04-05T21:18:37.665835
BK0038553,G0018330,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Mini-Suite,2,2022-03-28,2022-10-21,207,3759.65,7679.13,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665839
BK0038554,G0008200,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,2,2025-06-22,2025-08-02,41,983.75,2146.99,Direct Web,False,,,Gold,2026-04-05T21:18:37.665844
BK0038555,G0013835,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Oceanview,2,2023-11-22,2024-06-10,201,2337.03,4996.68,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665848
BK0038556,G0005323,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Balcony,1,2025-05-29,2025-08-06,69,3021.33,3224.0,OTA,True,2025-07-10,Price,Platinum,2026-04-05T21:18:37.665853
BK0038557,G0010978,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Balcony,3,2022-06-28,2022-10-14,108,1514.9,4851.71,Group,False,,,Latitudes,2026-04-05T21:18:37.665858
BK0038558,G0008672,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Haven Suite,2,2025-10-29,2025-12-07,39,2819.01,6163.04,Group,False,,,Latitudes,2026-04-05T21:18:37.665862
BK0038559,G0014282,Regent,Seven Seas Mariner,Norwegian Fjords,Europe,9,Penthouse Suite,4,2022-03-18,2022-08-03,138,33666.5,143932.21,OTA,False,,,Latitudes,2026-04-05T21:18:37.665866
BK0038560,G0009706,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Balcony,4,2022-05-09,2022-06-28,50,3958.25,16565.92,Loyalty,False,,,Platinum,2026-04-05T21:18:37.665871
BK0038561,G0016198,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Haven Suite,3,2023-03-18,2023-05-14,57,4084.39,12275.14,Direct Web,False,,,Gold,2026-04-05T21:18:37.665875
BK0038562,G0000602,Regent,Seven Seas Mariner,Panama Canal,Americas,14,Penthouse Suite,3,2023-04-30,2023-07-12,73,24782.46,75374.38,Travel Agent,False,,,None,2026-04-05T21:18:37.665880
BK0038563,G0006826,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Inside,4,2023-07-09,2024-02-24,230,3134.18,13485.42,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665884
BK0038564,G0010055,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Inside,2,2022-07-12,2023-03-31,262,3908.81,7482.43,OTA,False,,,Ambassador,2026-04-05T21:18:37.665889
BK0038565,G0010085,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Inside,2,2023-03-21,2023-04-30,40,1047.12,2280.54,OTA,False,,,Platinum,2026-04-05T21:18:37.665893
BK0038566,G0005041,Oceania,Marina,Alaska Explorer,Alaska,7,Concierge,2,2022-10-06,2023-05-03,209,10707.74,23546.56,Loyalty,False,,,None,2026-04-05T21:18:37.665898
BK0038567,G0016579,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Oceanview,1,2021-06-20,2022-02-01,226,2206.59,2126.09,Direct Web,False,,,Gold,2026-04-05T21:18:37.665902
BK0038568,G0002590,Regent,Seven Seas Splendor,Mediterranean Dreams,Mediterranean,10,Grand Suite,3,2024-12-25,2025-09-02,251,22409.66,71544.86,Travel Agent,False,,,None,2026-04-05T21:18:37.665907
BK0038569,G0010549,Oceania,Allura,Bermuda Getaway,Bermuda,5,Veranda,2,2023-08-17,2024-08-06,355,3361.19,7242.19,Travel Agent,True,2023-11-13,Price,Gold,2026-04-05T21:18:37.665912
BK0038570,G0009212,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Oceanview,2,2022-04-12,2022-05-15,33,4613.23,9702.8,Loyalty,False,,,None,2026-04-05T21:18:37.665917
BK0038571,G0016404,Oceania,Riviera,Norwegian Fjords,Europe,9,Inside,2,2022-07-24,2023-01-11,171,7878.09,16243.2,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665923
BK0038572,G0014624,Oceania,Allura,Hawaii Aloha,Hawaii,12,Oceanview,3,2025-08-05,2025-11-06,93,7141.34,21081.86,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665927
BK0038573,G0012079,Regent,Seven Seas Grandeur,Asia Discovery,Asia,14,Penthouse Suite,2,2021-06-13,2022-08-20,433,11466.98,24410.98,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.665932
BK0038574,G0007498,Oceania,Marina,Caribbean Classic,Caribbean,7,Oceanview,3,2023-12-20,2024-02-09,51,8510.73,26653.58,Loyalty,False,,,None,2026-04-05T21:18:37.665936
BK0038575,G0008278,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Balcony,3,2025-04-21,2025-11-18,211,3012.71,9384.08,Group,False,,,None,2026-04-05T21:18:37.665940
BK0038576,G0007431,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Haven Suite,2,2022-10-30,2023-05-30,212,4153.99,8047.17,Group,False,,,None,2026-04-05T21:18:37.665945
BK0038577,G0017687,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Mini-Suite,2,2024-03-26,2024-09-24,182,2111.14,4327.76,OTA,True,2024-04-13,Personal,Latitudes,2026-04-05T21:18:37.665950
BK0038578,G0016451,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Oceanview,2,2022-02-05,2022-07-02,147,2615.37,5050.6,Travel Agent,False,,,None,2026-04-05T21:18:37.665954
BK0038579,G0002368,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Penthouse Suite,4,2023-01-06,2023-09-09,246,9986.04,41802.72,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665959
BK0038580,G0011315,Oceania,Allura,Caribbean Classic,Caribbean,7,Inside,2,2024-01-09,2024-09-19,254,4057.44,8098.7,OTA,False,,,None,2026-04-05T21:18:37.665964
BK0038581,G0001055,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,2,2023-06-18,2023-07-16,28,1577.96,3222.48,Loyalty,False,,,Platinum,2026-04-05T21:18:37.665968
BK0038582,G0012324,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Mini-Suite,2,2023-12-09,2024-08-18,253,565.65,1098.6,Direct Web,False,,,Gold,2026-04-05T21:18:37.665972
